Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Aluno;Ano Ingresso;Tipo Ingresso;Curso Aluno;IRA;Escola 2G;Bolsa Apoio;Tipos Bolsa;Outras Bolsas;Nota Final;Cidade;Estado;O plano de ensino apresentado pelo(a) docente contém: ementa, objetivos, metodologias de ensino, critérios de avaliação, cronograma, conteúdos e bibliografia da disciplina.;O(A) docente cumpriu o plano de ensino apresentado.;Os conteúdos foram ministrados de forma clara.;As atividades pedagógicas (aulas, atividades online e presenciais e etc) estimularam a sua participação.;Os recursos didáticos, audiovisuais e tecnológicos disponíveis contribuíram para o processo de ensino e aprendizagem.;Os critérios de avaliação foram compatíveis com os conteúdos ministrados.;O(A) docente deu retorno sobre todas as atividades realizadas.;A atuação e disponibilidade do(a) docente foram satisfatórias.;O(A) docente manteve um comportamento respeitoso e cortês em relação aos discentes.;A atuação e disponibilidade do(a) tutor(a) à distância foram satisfatórias.;O(A) tutor(a) à distância manteve um comportamento respeitoso e cortês em relação aos discentes.;As atividades propostas contribuíram para a aprendizagem dos conteúdos.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de cultura geral.;Sua motivação para estudar esta disciplina foi alta.;Você teve facilidade para acompanhar as atividades da disciplina.;Seu empenho durante a disciplina foi elevado.;A atuação do(a) tutor(a) presencial foi satisfatória.;A atuação do(a) assistente à docência foi satisfatória.;As estruturas física e tecnológica do polo foram compatíveis e atenderam ao desenvolvimento das atividades.;A atuação do(a) coordenador(a) de curso foi satisfatória.;O trabalho da secretaria do curso na UFJF foi satisfatório.;A atuação da UFJF em relação aos alunos e polo-UAB é satisfatória.
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;6A006FA3294B08B545F9C2815D848415;2018;Vestibular;74E;77,38;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS - UNIDADE DE ENSINO DESCENTRALIZADA ;N;;;62;LEOPOLDINA;MG;2;2;2;2;2;4;4;3;5;3;5;2;2;2;3;3;3;3;3;3;3;2;1
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;71D20D92F7391A35973DD29564CB183C;2018;Vestibular/ENEM;74E;72,31;ESCOLA  CRISTO REDENTOR - 1º E 2º GRAUS;N;;;70;MURIAE;MG;4;4;4;3;4;4;4;4;5;4;5;4;4;4;4;3;4;0;0;0;3;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;691DE38DD9FD4D6476DC8C8F72B2E7A9;2018;Vestibular;74E;100;ESCOLA ESTADUAL FRANCISCO INÁCIO PEIXOTO;N;;;78;CATAGUASES;MG;4;0;4;4;5;5;4;5;5;5;5;5;3;5;5;5;5;0;0;4;0;0;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;B;A356F8573D2DC6D324B12FE5FA52A3AA;2016;Vestibular/ENEM;74B;53,41;COLEGIO CONEXÃO;N;;;67;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;B;CE20033AB3A2EC6F77867E2FD1DF9525;2016;Vestibular/ENEM;74B;3,64;ESCOLA ESTADUAL SEBASTIAO PATRUS DE SOUZA;S;APOIO A MANUTENÇÃO;;5;JUIZ DE FORA;MG;5;5;5;;;;;;;;;4;5;5;0;2;0
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;B;A039587D5B1277BCAE0BD2C8BBF25551;2018;Vestibular;74B;81,5;ESCOLA ESTADUAL PROFESSOR SOARES FERREIRA - ENSINO FUNDAMENTAL E MÉDIO;N;;;84;BARBACENA;MG;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;5;2;5;5;4;5;2;2
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;C;18A7F9818B469DBBC2AB0DD25D44C598;2018;Vestibular;74C;84,46;ESCOLA ESTADUAL PROFESSOR ORMINDO DE SOUZA LIMA;N;;;78;VICOSA;MG;5;5;2;3;3;5;5;3;5;2;5;5;5;3;3;3;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;C;A03DDF896CFF5C27736F3B417659A405;2016;Vestibular;74C;68,18;ESCOLA ESTADUAL SENADOR LEVINDO COELHO;N;;;47;UBA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;2;0;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;C;2630D84F849A6DBB88E0E16B8831466E;2018;Vestibular;74C;86,73;ESTADUAL PROFESSOR ANTÔNIO GONÇALVES LANNA;N;;;81;PONTE NOVA;MG;4;4;4;1;1;4;4;4;5;2;5;4;4;4;4;4;5;5;5;0;3;3;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;C;34645F5750E68FA0E9844C5F061F8810;2018;Vestibular/ENEM;74C;36;ESCOLA ESTADUAL DEPUTADO CARLOS PEIXOTO FILHO DE 1º E 2º GRAUS;N;;;38;UBA;MG;4;5;5;5;5;5;5;4;5;1;5;5;5;4;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;D;4AA80D9892B4DB66BFFA767960440202;2018;Vestibular/ENEM;74D;79,85;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE OURO PRETO;N;;;75;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;D;CB5AF20EA749FDBDA66636856DBEEF94;2018;Vestibular;74D;70,77;ESCOLA ESTADUAL NARCISO DE QUEIRÓS;N;;;64;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;0;3;3;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;D;0C114509E867E2F0663A884012405619;2018;Vestibular;74D;90,31;ESCOLA MUNICIPAL NAPOLEÃO REIS;N;;;96;CONSELHEIRO LAFAIETE;MG;1;0;5;4;5;5;5;1;5;5;5;5;4;1;4;5;5;1;1;1;3;3;1
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;EC27777EC6CA2CCD61B4B5293DD16B28;2018;Vestibular;74E;84,31;ESCOLA DA COMUNIDADE CORONEL LUIZ SALGADO DE 1º E 2º GRAUS;N;;;69;LEOPOLDINA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;FB5E8239C27F814CF315290DA427D7A4;2018;Vestibular;74E;68,62;ESCOLA ESTADUAL SEBASTIÃO SILVA COUTINHO ? DE 1º E 2º GRAUS;N;;;60;LEOPOLDINA;MG;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;701804940ADA0BF349818A2E7BC9321A;2018;Vestibular;74E;88,62;ESCOLA ESTADUAL PROFESSOR QUARESMA;N;;;92;CATAGUASES;MG;5;5;3;4;3;4;5;5;5;4;5;4;4;4;5;5;4;0;4;0;4;4;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;6A006FA3294B08B545F9C2815D848415;2018;Vestibular;74E;77,38;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS - UNIDADE DE ENSINO DESCENTRALIZADA ;N;;;75;LEOPOLDINA;MG;3;4;3;4;3;3;3;3;5;3;4;3;4;4;5;4;5;3;4;3;3;2;1
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;71D20D92F7391A35973DD29564CB183C;2018;Vestibular/ENEM;74E;72,31;ESCOLA  CRISTO REDENTOR - 1º E 2º GRAUS;N;;;61;MURIAE;MG;4;4;4;3;4;3;4;4;5;4;5;4;3;4;3;2;4;0;0;0;3;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;E8E999CD500A8E46AF5A66EDBC8C89DB;E;691DE38DD9FD4D6476DC8C8F72B2E7A9;2018;Vestibular;74E;100;ESCOLA ESTADUAL FRANCISCO INÁCIO PEIXOTO;N;;;61;CATAGUASES;MG;1;0;2;1;3;3;2;1;5;3;3;2;1;2;1;1;4;0;0;4;0;0;4
2019;1;ALUNO_TURMA;02F58F2E262EE7BF1A5323D511388A39;DEPTO DE MATEMATICA /ICE;AAAA9A68C210D1CC8D508312754DEA7D;A;F147FAC125D13F7F52BCAE775D778B61;2013;Enem/Vaga de Edital;62M;40,15;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;98;DURANDE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;2
2019;1;ALUNO_TURMA;0294F72766210CAD4B960BBBCBC851B1;DEPTO DE CIENCIAS ADMINISTRATIVAS;9ED54187C700049ECE0D7F5A3225CD7E;A;8E3F0A192DDAD54A4CAFC0AA1BABFFC3;2016;Vestibular;74A;77,13;ESCOLA MUNICIPAL ARLLETE BASTOS DE MAGALHÃES;N;;;71;BICAS;MG;4;5;4;5;4;4;5;5;5;4;5;5;4;5;4;4;4;5;5;4;5;5;5
2019;1;ALUNO_TURMA;0294F72766210CAD4B960BBBCBC851B1;DEPTO DE CIENCIAS ADMINISTRATIVAS;9ED54187C700049ECE0D7F5A3225CD7E;B;CEA7312E2835CE5E78247F8CA82F2FD9;2016;Vestibular;74B;72,05;COLÉGIO IMACULADA CONCEIÇÃO;N;;;74;MATIAS BARBOSA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;3
2019;1;ALUNO_TURMA;0294F72766210CAD4B960BBBCBC851B1;DEPTO DE CIENCIAS ADMINISTRATIVAS;9ED54187C700049ECE0D7F5A3225CD7E;B;697D701BDBD50D3364B7E3F029DCB91E;2016;Vestibular/ENEM;74B;58,86;ESCOLA ESTADUAL NOSSA SENHORA DO ROSÁRIO;N;;;81;SANTOS DUMONT;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;0294F72766210CAD4B960BBBCBC851B1;DEPTO DE CIENCIAS ADMINISTRATIVAS;9ED54187C700049ECE0D7F5A3225CD7E;B;A356F8573D2DC6D324B12FE5FA52A3AA;2016;Vestibular/ENEM;74B;53,41;COLEGIO CONEXÃO;N;;;82;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;0294F72766210CAD4B960BBBCBC851B1;DEPTO DE CIENCIAS ADMINISTRATIVAS;9ED54187C700049ECE0D7F5A3225CD7E;C;A03DDF896CFF5C27736F3B417659A405;2016;Vestibular;74C;68,18;ESCOLA ESTADUAL SENADOR LEVINDO COELHO;N;;;73;UBA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;7C769E6A8B86A9CFB96FCBC854191216;DEPTO DE FISICA /ICE;3758C7E41E602AAB34492804BD051B40;A;D009A8D93C46893E823FEDDE612070C6;2015;Enem/Vaga de Edital;61F;63,35;ESCOLA ESTADUAL DOUTOR ADALMARIO JOSÉ DOS SANTOS;N;;;17;LAJINHA;MG;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;1;5;5;5;5;5;5
2019;1;ALUNO_TURMA;7C769E6A8B86A9CFB96FCBC854191216;DEPTO DE FISICA /ICE;3758C7E41E602AAB34492804BD051B40;A;A251FC89CF1E3C21A99FF97B25E43E88;2013;Enem/Vaga de Edital;61F;46,45;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;27;DURANDE;MG;1;2;1;1;1;1;2;2;5;5;5;2;2;2;1;1;5;5;4;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;9BD95D3209F07772B8F63A6C0B85EB15;A;7D31B9D4977E4AEA70906258F67A287C;2017;Vestibular;37Q;88,04;ESCOLA ESTADUAL CORONEL CELSO RESENDE;N;;;95;BARBACENA;MG;3;4;4;4;3;4;1;3;;4;4
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;9BD95D3209F07772B8F63A6C0B85EB15;A;B7E3A75EF4FD71C86CC85B1034A0A684;2017;Vestibular;37T;81,74;Escola Estadual Prefeito Antônio Arruda;N;;;95;GUIRICEMA;MG;5;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;5;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;F9F55EDE59002A39B5C5BA948CCBCFB5;A;B7E3A75EF4FD71C86CC85B1034A0A684;2017;Vestibular;37T;81,74;Escola Estadual Prefeito Antônio Arruda;N;;;98;GUIRICEMA;MG;5;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;5;5;4;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;F9F55EDE59002A39B5C5BA948CCBCFB5;A;7D31B9D4977E4AEA70906258F67A287C;2017;Vestibular;37Q;88,04;ESCOLA ESTADUAL CORONEL CELSO RESENDE;N;;;100;BARBACENA;MG;3;4;4;4;3;4;1;3;;4;4
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;495637D3D30D4BF06F97476239BF4361;A;CF6DCEB1AF1B5BD01C4CEF443DA7CA81;2012;Vestibular;37F;30,94;ESCOLA ESTADUAL DE PRIMEIRO E SEGUNDO GRAUS PROFESSOR JOSÉ LEME DO PRADO;N;;;10;VALINHOS;SP;3;2;1;1;4;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;495637D3D30D4BF06F97476239BF4361;A;7D31B9D4977E4AEA70906258F67A287C;2017;Vestibular;37Q;88,04;ESCOLA ESTADUAL CORONEL CELSO RESENDE;N;;;70;BARBACENA;MG;3;4;4;4;3;4;1;3;;4;4
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;495637D3D30D4BF06F97476239BF4361;A;B7E3A75EF4FD71C86CC85B1034A0A684;2017;Vestibular;37T;81,74;Escola Estadual Prefeito Antônio Arruda;N;;;70;GUIRICEMA;MG;5;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;90FC24B9A904C354DAC5F863D9238E0B;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;84;BOA ESPERANCA;MG;5;5;5;5;5;5;4;5;4;5;4;5;5;5;5;5;5;2;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;90FC24B9A904C354DAC5F863D9238E0B;A;7D31B9D4977E4AEA70906258F67A287C;2017;Vestibular;37Q;88,04;ESCOLA ESTADUAL CORONEL CELSO RESENDE;N;;;89;BARBACENA;MG;3;4;4;4;3;4;1;3;;4;4
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;90FC24B9A904C354DAC5F863D9238E0B;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;95;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;5AC5423FBF8FBAEA423B68CF2A2FDD6C;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;78;BOA ESPERANCA;MG;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;2;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;5AC5423FBF8FBAEA423B68CF2A2FDD6C;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;73;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;8FA37D5FC479C5E74B7CB322278C7B79;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;97;BOA ESPERANCA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;8FA37D5FC479C5E74B7CB322278C7B79;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;94;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;C486B6CDCE0D9753934F720573544A02;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;83;BOA ESPERANCA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;4;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;C486B6CDCE0D9753934F720573544A02;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;96;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;33B68D94092CD7C85623FC23FF029252;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;97;BOA ESPERANCA;MG;5;5;5;5;5;5;5;5;4;3;3;4;4;4;5;5;5;2;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;33B68D94092CD7C85623FC23FF029252;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;92;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;AE568CB28A072326D293DD95F84DC0FD;A;CF6DCEB1AF1B5BD01C4CEF443DA7CA81;2012;Vestibular;37F;30,94;ESCOLA ESTADUAL DE PRIMEIRO E SEGUNDO GRAUS PROFESSOR JOSÉ LEME DO PRADO;N;;;0;VALINHOS;SP;3;2;1;1;4;0;0;2;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;AE568CB28A072326D293DD95F84DC0FD;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;79;BOA ESPERANCA;MG;4;4;5;5;4;4;5;5;5;5;5;4;5;5;4;4;3;2;5;5;5;5;5
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;C699D8882F2AEEAEB489CEE77955B49D;A;CF6DCEB1AF1B5BD01C4CEF443DA7CA81;2012;Vestibular;37F;30,94;ESCOLA ESTADUAL DE PRIMEIRO E SEGUNDO GRAUS PROFESSOR JOSÉ LEME DO PRADO;N;;;0;VALINHOS;SP;3;2;1;1;3;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;ALUNO_TURMA;DCC11C81FAFF5931EAE4B516BB7A2F7C;DEPARTAMENTO DE EDUCAÇÃO;C699D8882F2AEEAEB489CEE77955B49D;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;39;BOA ESPERANCA;MG;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;3;5;5;5;5
2019;1;ALUNO_TURMA;A71F73A0A0CF671589A60B9F22D39E32;DEPARTAMENTO DE EDUCAÇÃO;3FCBE4EA05AE8539AA637FADAE9905A5;A;786106230E23763100D5665C47CF73FE;2017;Vestibular;75P;85,83;COLÉGIO DECISIVO COMENDADOR;N;;;97;GOVERNADOR VALADARES;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;A71F73A0A0CF671589A60B9F22D39E32;DEPARTAMENTO DE EDUCAÇÃO;3FCBE4EA05AE8539AA637FADAE9905A5;A;141037E704463C2CF2EEF71F8CF93CD9;2017;Vestibular/ENEM;75P;81,61;ESCOLA ESTADUAL CAIO NELSON DE SENA;N;;;97;GOVERNADOR VALADARES;MG;4;4;3;3;3;3;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;1CABAB6B9F5135EF0871375E055EC291;2016;Vestibular;75F;95,57;COLÉGIO PIO X;N;;;100;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;5;2
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;B7ACFDA42AA531D0507348D29204EA02;2016;Vestibular;75D;83,65;CES I - NITERÓI;N;;;89;MURIAE;MG;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;1;5;5;2
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;0B9ED3615B4E28F73D4799EDFED99CAE;2016;Vestibular;75F;77,78;COLÉGIO CRISTO REDENTOR;N;;QUALIFICAÇÃO AMBIENTAL|MONITORIA GRADUACAO|VESTIBULAR;82;JUIZ DE FORA;MG;5;5;5;5;5;4;4;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;3
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;B921B46226E4C7CA540371A8929FA431;2016;Vestibular;75J;81,45;ESPAÇO EDUCACIONAL CRER & SER;N;;;90;GOVERNADOR VALADARES;MG;4;4;4;4;4;5;5;3;5;3;5;4;4;4;4;5;5;5;0;5;5;0;3
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;7FF3277E2C056FDE2162ED318659B623;2014;Vestibular;75J;66,28;ESCOLA TÉCNICA JUSCELINO KUBITSCHEK;N;;;83;ITABIRA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;786106230E23763100D5665C47CF73FE;2017;Vestibular;75P;85,83;COLÉGIO DECISIVO COMENDADOR;N;;;94;GOVERNADOR VALADARES;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
